,filename,height,width,x1,y1,x2,y2,x3,y3,x4,y4,x1_new,y1_new,x2_new,y2_new,x3_new,y3_new,x4_new,y4_new,resizedfilename
586,D:/generated_image/32953-identifyCardReverse_DSC_0014__0.png,1098,1098,90,419,799,427,830,878,48,891,2,12,23,12,24,25,1,25,32953-identifyCardReverse_DSC_0014__0.png
587,D:/generated_image/32953-identifyCardReverse_DSC_0014__1.png,1186,1186,147,424,852,493,844,946,65,890,3,11,22,13,22,25,1,24,32953-identifyCardReverse_DSC_0014__1.png
588,D:/generated_image/32953-identifyCardReverse_DSC_0014__2.png,1266,1266,203,426,900,556,852,1006,81,883,5,10,22,14,21,25,2,22,32953-identifyCardReverse_DSC_0014__2.png
589,D:/generated_image/32953-identifyCardReverse_DSC_0014__3.png,1335,1335,257,423,940,614,853,1058,95,867,6,10,22,14,20,25,2,20,32953-identifyCardReverse_DSC_0014__3.png
590,D:/generated_image/32953-identifyCardReverse_DSC_0014__4.png,1395,1395,310,418,974,668,848,1103,110,847,7,9,22,15,19,25,2,19,32953-identifyCardReverse_DSC_0014__4.png
591,D:/generated_image/32953-identifyCardReverse_DSC_0014__5.png,1444,1444,361,410,1000,717,837,1139,124,820,8,9,22,15,18,25,2,18,32953-identifyCardReverse_DSC_0014__5.png
592,D:/generated_image/32956-identifyCardReverse_DSC_0014__0.png,1355,2080,46,35,2063,58,2042,1327,26,1298,0,0,31,1,31,31,0,30,32956-identifyCardReverse_DSC_0014__0.png
593,D:/generated_image/32956-identifyCardReverse_DSC_0014__1.png,1527,2184,157,37,2166,236,2034,1498,27,1293,2,0,31,4,29,31,0,27,32956-identifyCardReverse_DSC_0014__1.png
594,D:/generated_image/32956-identifyCardReverse_DSC_0014__2.png,1688,2272,268,39,2251,412,2010,1658,29,1279,3,0,31,7,28,31,0,24,32956-identifyCardReverse_DSC_0014__2.png
595,D:/generated_image/32956-identifyCardReverse_DSC_0014__3.png,1836,2342,377,40,2320,585,1971,1805,30,1255,5,0,31,10,26,31,0,21,32956-identifyCardReverse_DSC_0014__3.png
596,D:/generated_image/32956-identifyCardReverse_DSC_0014__4.png,1969,2394,482,40,2370,753,1916,1938,31,1220,6,0,31,12,25,31,0,19,32956-identifyCardReverse_DSC_0014__4.png
597,D:/generated_image/32956-identifyCardReverse_DSC_0014__5.png,2088,2428,584,42,2403,916,1847,2057,32,1178,7,0,31,14,24,31,0,18,32956-identifyCardReverse_DSC_0014__5.png
598,D:/generated_image/32957-identifyCardReverse_DSC_0014__0.png,3093,4084,771,579,3636,487,3867,2261,842,2577,6,5,28,5,30,23,6,26,32957-identifyCardReverse_DSC_0014__0.png
599,D:/generated_image/32958-identifyCardReverse_DSC_0014__0.png,2366,1694,598,703,1269,715,1259,1147,583,1123,11,9,23,9,23,15,11,15,32958-identifyCardReverse_DSC_0014__0.png
600,D:/generated_image/32958-identifyCardReverse_DSC_0014__1.png,2498,1889,738,749,1405,819,1358,1249,686,1166,12,9,23,10,23,16,11,14,32958-identifyCardReverse_DSC_0014__1.png
601,D:/generated_image/32958-identifyCardReverse_DSC_0014__2.png,2610,2069,872,789,1531,917,1446,1340,784,1200,13,9,23,11,22,16,12,14,32958-identifyCardReverse_DSC_0014__2.png
602,D:/generated_image/32958-identifyCardReverse_DSC_0014__3.png,2703,2234,1001,823,1646,1008,1525,1422,877,1224,14,9,23,11,21,16,12,14,32958-identifyCardReverse_DSC_0014__3.png
603,D:/generated_image/32958-identifyCardReverse_DSC_0014__4.png,2775,2382,1121,851,1748,1091,1591,1493,963,1240,15,9,23,12,21,17,12,14,32958-identifyCardReverse_DSC_0014__4.png
604,D:/generated_image/32958-identifyCardReverse_DSC_0014__5.png,2826,2511,1232,873,1835,1167,1644,1554,1041,1247,15,9,23,13,20,17,13,14,32958-identifyCardReverse_DSC_0014__5.png
605,D:/generated_image/32960-identifyCardReverse_DSC_0014__0.png,1104,1458,31,124,1447,143,1429,1026,33,1015,0,3,31,4,31,29,0,29,32960-identifyCardReverse_DSC_0014__0.png
606,D:/generated_image/32960-identifyCardReverse_DSC_0014__1.png,1224,1545,114,125,1523,267,1428,1145,39,1013,2,3,31,6,29,29,0,26,32960-identifyCardReverse_DSC_0014__1.png
607,D:/generated_image/32960-identifyCardReverse_DSC_0014__2.png,1334,1619,196,124,1587,389,1416,1255,43,1002,3,2,31,9,27,30,0,24,32960-identifyCardReverse_DSC_0014__2.png
608,D:/generated_image/32960-identifyCardReverse_DSC_0014__3.png,1435,1681,277,123,1639,508,1394,1356,48,984,5,2,31,11,26,30,0,21,32960-identifyCardReverse_DSC_0014__3.png
609,D:/generated_image/32960-identifyCardReverse_DSC_0014__4.png,1524,1731,355,121,1680,623,1361,1447,53,959,6,2,31,13,25,30,0,20,32960-identifyCardReverse_DSC_0014__4.png
610,D:/generated_image/32960-identifyCardReverse_DSC_0014__5.png,1601,1767,431,117,1707,733,1317,1526,56,926,7,2,30,14,23,30,1,18,32960-identifyCardReverse_DSC_0014__5.png
611,D:/generated_image/32961-identifyCardReverse_DSC_0014__0.png,403,593,26,24,574,47,573,390,3,377,1,1,30,3,30,30,0,29,32961-identifyCardReverse_DSC_0014__0.png
612,D:/generated_image/32961-identifyCardReverse_DSC_0014__1.png,452,624,58,26,603,97,572,439,5,376,2,1,30,6,29,31,0,26,32961-identifyCardReverse_DSC_0014__1.png
613,D:/generated_image/32961-identifyCardReverse_DSC_0014__2.png,497,651,90,26,626,145,565,483,6,371,4,1,30,9,27,31,0,23,32961-identifyCardReverse_DSC_0014__2.png
614,D:/generated_image/32961-identifyCardReverse_DSC_0014__3.png,539,672,121,28,645,193,555,524,8,364,5,1,30,11,26,31,0,21,32961-identifyCardReverse_DSC_0014__3.png
615,D:/generated_image/32961-identifyCardReverse_DSC_0014__4.png,577,688,151,29,658,239,540,561,9,353,7,1,30,13,25,31,0,19,32961-identifyCardReverse_DSC_0014__4.png
616,D:/generated_image/32961-identifyCardReverse_DSC_0014__5.png,610,699,179,30,666,284,520,594,9,341,8,1,30,14,23,31,0,17,32961-identifyCardReverse_DSC_0014__5.png
617,D:/generated_image/32963-identifyCardReverse_DSC_0014__0.png,1458,1104,144,568,862,555,874,1008,146,1032,4,12,24,12,25,22,4,22,32963-identifyCardReverse_DSC_0014__0.png
618,D:/generated_image/32963-identifyCardReverse_DSC_0014__1.png,1545,1224,220,576,936,626,908,1078,181,1039,5,11,24,12,23,22,4,21,32963-identifyCardReverse_DSC_0014__1.png
619,D:/generated_image/32963-identifyCardReverse_DSC_0014__2.png,1619,1334,293,580,1002,691,935,1140,215,1037,7,11,24,13,22,22,5,20,32963-identifyCardReverse_DSC_0014__2.png
620,D:/generated_image/32963-identifyCardReverse_DSC_0014__3.png,1681,1435,365,579,1061,752,955,1193,246,1028,8,11,23,14,21,22,5,19,32963-identifyCardReverse_DSC_0014__3.png
621,D:/generated_image/32963-identifyCardReverse_DSC_0014__4.png,1731,1524,434,574,1113,807,969,1237,277,1011,9,10,23,14,20,22,5,18,32963-identifyCardReverse_DSC_0014__4.png
622,D:/generated_image/32963-identifyCardReverse_DSC_0014__5.png,1767,1601,499,565,1154,856,973,1272,304,986,9,10,23,15,19,23,6,17,32963-identifyCardReverse_DSC_0014__5.png
623,D:/generated_image/32965-identifyCardReverse_DSC_0014__0.png,834,1293,31,20,1282,30,1247,810,17,794,0,0,31,1,30,31,0,30,32965-identifyCardReverse_DSC_0014__0.png
624,D:/generated_image/32965-identifyCardReverse_DSC_0014__1.png,941,1357,100,21,1346,140,1242,914,18,790,2,0,31,4,29,31,0,26,32965-identifyCardReverse_DSC_0014__1.png
625,D:/generated_image/32965-identifyCardReverse_DSC_0014__2.png,1041,1411,169,22,1399,249,1228,1011,20,781,3,0,31,7,27,31,0,24,32965-identifyCardReverse_DSC_0014__2.png
626,D:/generated_image/32965-identifyCardReverse_DSC_0014__3.png,1133,1454,236,23,1442,357,1205,1101,22,767,5,0,31,10,26,31,0,21,32965-identifyCardReverse_DSC_0014__3.png
627,D:/generated_image/32965-identifyCardReverse_DSC_0014__4.png,1216,1485,301,24,1473,462,1172,1183,22,746,6,0,31,12,25,31,0,19,32965-identifyCardReverse_DSC_0014__4.png
628,D:/generated_image/32965-identifyCardReverse_DSC_0014__5.png,1290,1506,364,25,1494,563,1131,1255,23,720,7,0,31,13,24,31,0,17,32965-identifyCardReverse_DSC_0014__5.png
629,D:/generated_image/32968-identifyCardReverse_DSC_0014__0.png,4084,3093,878,979,3141,985,3394,2415,624,2411,9,7,32,7,35,18,6,18,32968-identifyCardReverse_DSC_0014__0.png
630,D:/generated_image/32968-identifyCardReverse_DSC_0014__1.png,4326,3428,1141,1045,3395,1249,3523,2696,763,2451,10,7,31,9,32,19,7,18,32968-identifyCardReverse_DSC_0014__1.png
631,D:/generated_image/32968-identifyCardReverse_DSC_0014__2.png,4534,3737,1395,1104,3623,1503,3623,2955,896,2471,11,7,31,10,31,20,7,17,32968-identifyCardReverse_DSC_0014__2.png
632,D:/generated_image/32968-identifyCardReverse_DSC_0014__3.png,4709,4018,1639,1154,3823,1746,3698,3193,1023,2472,13,7,30,11,29,21,8,16,32968-identifyCardReverse_DSC_0014__3.png
633,D:/generated_image/32972-identifyCardReverse_DSC_0014__0.png,1944,1473,94,649,1444,679,1413,1536,86,1479,2,10,31,11,30,25,1,24,32972-identifyCardReverse_DSC_0014__0.png
634,D:/generated_image/32972-identifyCardReverse_DSC_0014__1.png,2060,1632,205,652,1547,800,1441,1651,124,1479,4,10,30,12,28,25,2,22,32972-identifyCardReverse_DSC_0014__1.png
635,D:/generated_image/32972-identifyCardReverse_DSC_0014__2.png,2159,1779,313,650,1637,913,1457,1752,160,1465,5,9,29,13,26,25,2,21,32972-identifyCardReverse_DSC_0014__2.png
636,D:/generated_image/32972-identifyCardReverse_DSC_0014__3.png,2242,1913,420,643,1716,1021,1463,1841,196,1442,7,9,28,14,24,26,3,20,32972-identifyCardReverse_DSC_0014__3.png
637,D:/generated_image/32972-identifyCardReverse_DSC_0014__4.png,2308,2032,523,631,1781,1121,1459,1916,231,1408,8,8,28,15,22,26,3,19,32972-identifyCardReverse_DSC_0014__4.png
638,D:/generated_image/32972-identifyCardReverse_DSC_0014__5.png,2356,2135,622,614,1832,1211,1442,1976,263,1363,9,8,27,16,21,26,3,18,32972-identifyCardReverse_DSC_0014__5.png
639,D:/generated_image/32973-identifyCardReverse_DSC_0014__0.png,4084,3093,893,767,2287,821,2291,3078,848,3082,9,6,23,6,23,24,8,24,32973-identifyCardReverse_DSC_0014__0.png
640,D:/generated_image/32973-identifyCardReverse_DSC_0014__1.png,4326,3428,1174,836,2559,1012,2365,3260,928,3139,10,6,23,7,22,24,8,23,32973-identifyCardReverse_DSC_0014__1.png
641,D:/generated_image/32973-identifyCardReverse_DSC_0014__2.png,4534,3737,1446,898,2810,1194,2421,3416,1000,3170,12,6,24,8,20,24,8,22,32973-identifyCardReverse_DSC_0014__2.png
642,D:/generated_image/32973-identifyCardReverse_DSC_0014__3.png,4709,4018,1708,953,3041,1367,2460,3547,1066,3178,13,6,24,9,19,24,8,21,32973-identifyCardReverse_DSC_0014__3.png
643,D:/generated_image/32974-identifyCardReverse_DSC_0014__0.png,1458,1104,118,101,947,105,904,1394,111,1370,3,2,27,2,26,30,3,30,32974-identifyCardReverse_DSC_0014__0.png
644,D:/generated_image/32974-identifyCardReverse_DSC_0014__1.png,1545,1224,235,108,1060,185,905,1465,117,1372,6,2,27,3,23,30,3,28,32974-identifyCardReverse_DSC_0014__1.png
645,D:/generated_image/32974-identifyCardReverse_DSC_0014__2.png,1619,1334,349,115,1165,264,898,1525,122,1364,8,2,27,5,21,30,2,26,32974-identifyCardReverse_DSC_0014__2.png
646,D:/generated_image/32974-identifyCardReverse_DSC_0014__3.png,1681,1435,461,121,1261,340,885,1573,125,1345,10,2,28,6,19,29,2,25,32974-identifyCardReverse_DSC_0014__3.png
647,D:/generated_image/32974-identifyCardReverse_DSC_0014__4.png,1731,1524,570,126,1347,414,865,1610,128,1316,11,2,28,7,18,29,2,24,32974-identifyCardReverse_DSC_0014__4.png
648,D:/generated_image/32974-identifyCardReverse_DSC_0014__5.png,1767,1601,673,130,1422,485,838,1634,130,1277,13,2,28,8,16,29,2,23,32974-identifyCardReverse_DSC_0014__5.png
649,D:/generated_image/32977-identifyCardReverse_DSC_0014__0.png,773,1346,185,46,1135,73,1167,674,142,671,4,1,26,3,27,27,3,27,32977-identifyCardReverse_DSC_0014__0.png
650,D:/generated_image/32977-identifyCardReverse_DSC_0014__1.png,885,1405,246,61,1190,170,1168,772,149,680,5,2,27,6,26,27,3,24,32977-identifyCardReverse_DSC_0014__1.png
651,D:/generated_image/32977-identifyCardReverse_DSC_0014__2.png,990,1452,305,75,1236,267,1162,865,154,684,6,2,27,8,25,27,3,22,32977-identifyCardReverse_DSC_0014__2.png
652,D:/generated_image/32977-identifyCardReverse_DSC_0014__3.png,1088,1489,361,89,1272,361,1146,950,158,682,7,2,27,10,24,27,3,20,32977-identifyCardReverse_DSC_0014__3.png
653,D:/generated_image/32977-identifyCardReverse_DSC_0014__4.png,1178,1514,415,103,1299,453,1122,1029,161,675,8,2,27,12,23,27,3,18,32977-identifyCardReverse_DSC_0014__4.png
654,D:/generated_image/32977-identifyCardReverse_DSC_0014__5.png,1258,1527,465,115,1314,540,1088,1099,161,663,9,2,27,13,22,27,3,16,32977-identifyCardReverse_DSC_0014__5.png
655,D:/generated_image/32853-identifyCardReverse_DSC_0015__0.png,777,589,85,23,528,36,521,762,50,744,4,0,28,1,28,31,2,30,32853-identifyCardReverse_DSC_0015__0.png
656,D:/generated_image/32853-identifyCardReverse_DSC_0015__1.png,824,653,150,30,590,81,520,804,52,746,7,1,28,3,25,31,2,28,32853-identifyCardReverse_DSC_0015__1.png
657,D:/generated_image/32853-identifyCardReverse_DSC_0015__2.png,863,711,213,35,646,125,514,838,53,739,9,1,29,4,23,31,2,27,32853-identifyCardReverse_DSC_0015__2.png
658,D:/generated_image/32853-identifyCardReverse_DSC_0015__3.png,897,765,275,41,699,168,504,868,54,729,11,1,29,5,21,30,2,26,32853-identifyCardReverse_DSC_0015__3.png
659,D:/generated_image/32853-identifyCardReverse_DSC_0015__4.png,923,812,335,46,746,210,491,890,55,712,13,1,29,7,19,30,2,24,32853-identifyCardReverse_DSC_0015__4.png
660,D:/generated_image/32853-identifyCardReverse_DSC_0015__5.png,942,854,392,51,788,251,475,906,55,691,14,1,29,8,17,30,2,23,32853-identifyCardReverse_DSC_0015__5.png
661,D:/generated_image/32854-identifyCardReverse_DSC_0015__0.png,1940,2936,177,90,2708,186,2678,1783,114,1710,1,1,29,3,29,29,1,28,32854-identifyCardReverse_DSC_0015__0.png
662,D:/generated_image/32854-identifyCardReverse_DSC_0015__1.png,2183,3085,332,102,2846,418,2677,2006,129,1710,3,1,29,6,27,29,1,25,32854-identifyCardReverse_DSC_0015__1.png
663,D:/generated_image/32854-identifyCardReverse_DSC_0015__2.png,2409,3211,486,113,2963,647,2656,2215,143,1698,4,1,29,8,26,29,1,22,32854-identifyCardReverse_DSC_0015__2.png
664,D:/generated_image/32854-identifyCardReverse_DSC_0015__3.png,2617,3312,637,123,3057,872,2615,2406,157,1672,6,1,29,10,25,29,1,20,32854-identifyCardReverse_DSC_0015__3.png
665,D:/generated_image/32854-identifyCardReverse_DSC_0015__4.png,2805,3388,782,133,3128,1090,2553,2580,169,1634,7,1,29,12,24,29,1,18,32854-identifyCardReverse_DSC_0015__4.png
666,D:/generated_image/32854-identifyCardReverse_DSC_0015__5.png,2971,3438,921,141,3175,1299,2472,2733,179,1583,8,1,29,13,23,29,1,17,32854-identifyCardReverse_DSC_0015__5.png
667,D:/generated_image/32856-identifyCardReverse_DSC_0015__0.png,403,682,50,28,567,46,627,362,39,367,2,2,26,3,29,28,1,29,32856-identifyCardReverse_DSC_0015__0.png
668,D:/generated_image/32856-identifyCardReverse_DSC_0015__1.png,460,713,82,33,595,96,627,415,40,369,3,2,26,6,28,28,1,25,32856-identifyCardReverse_DSC_0015__1.png
669,D:/generated_image/32856-identifyCardReverse_DSC_0015__2.png,513,738,113,35,619,143,622,464,42,367,4,2,26,8,26,28,1,22,32856-identifyCardReverse_DSC_0015__2.png
670,D:/generated_image/32856-identifyCardReverse_DSC_0015__3.png,563,757,142,39,637,190,612,510,43,363,6,2,26,10,25,28,1,20,32856-identifyCardReverse_DSC_0015__3.png
671,D:/generated_image/32856-identifyCardReverse_DSC_0015__4.png,608,771,171,42,651,236,598,553,44,357,7,2,27,12,24,29,1,18,32856-identifyCardReverse_DSC_0015__4.png
672,D:/generated_image/32856-identifyCardReverse_DSC_0015__5.png,648,779,199,45,660,280,580,590,44,347,8,2,27,13,23,29,1,17,32856-identifyCardReverse_DSC_0015__5.png
673,D:/generated_image/32857-identifyCardReverse_DSC_0015__0.png,613,810,39,43,785,78,781,540,17,539,1,2,31,4,30,28,0,28,32857-identifyCardReverse_DSC_0015__0.png
674,D:/generated_image/32857-identifyCardReverse_DSC_0015__1.png,680,858,87,46,827,146,784,606,23,538,3,2,30,6,29,28,0,25,32857-identifyCardReverse_DSC_0015__1.png
675,D:/generated_image/32857-identifyCardReverse_DSC_0015__2.png,741,899,134,47,862,212,779,666,27,532,4,2,30,9,27,28,0,22,32857-identifyCardReverse_DSC_0015__2.png
676,D:/generated_image/32857-identifyCardReverse_DSC_0015__3.png,797,934,182,49,893,276,770,722,32,522,6,1,30,11,26,28,1,20,32857-identifyCardReverse_DSC_0015__3.png
677,D:/generated_image/32857-identifyCardReverse_DSC_0015__4.png,846,961,226,51,915,339,753,772,36,509,7,1,30,12,25,29,1,19,32857-identifyCardReverse_DSC_0015__4.png
678,D:/generated_image/32857-identifyCardReverse_DSC_0015__5.png,889,982,271,51,931,398,733,815,41,491,8,1,30,14,23,29,1,17,32857-identifyCardReverse_DSC_0015__5.png
679,D:/generated_image/32858-identifyCardReverse_DSC_0015__0.png,1458,1104,80,18,956,42,941,1395,83,1411,2,0,27,0,27,30,2,30,32858-identifyCardReverse_DSC_0015__0.png
680,D:/generated_image/32858-identifyCardReverse_DSC_0015__1.png,1545,1224,204,23,1074,123,941,1470,85,1411,5,0,28,2,24,30,2,29,32858-identifyCardReverse_DSC_0015__1.png
681,D:/generated_image/32858-identifyCardReverse_DSC_0015__2.png,1619,1334,326,27,1184,203,934,1533,86,1399,7,0,28,4,22,30,2,27,32858-identifyCardReverse_DSC_0015__2.png
682,D:/generated_image/32858-identifyCardReverse_DSC_0015__3.png,1681,1435,445,31,1285,281,920,1584,87,1377,9,0,28,5,20,30,1,26,32858-identifyCardReverse_DSC_0015__3.png
683,D:/generated_image/32858-identifyCardReverse_DSC_0015__4.png,1731,1524,562,35,1376,358,899,1624,87,1345,11,0,28,6,18,30,1,24,32858-identifyCardReverse_DSC_0015__4.png
684,D:/generated_image/32858-identifyCardReverse_DSC_0015__5.png,1767,1601,673,39,1456,432,871,1651,86,1303,13,0,29,7,17,29,1,23,32858-identifyCardReverse_DSC_0015__5.png
685,D:/generated_image/32860-identifyCardReverse_DSC_0015__0.png,503,756,53,29,718,37,729,463,33,461,2,1,30,2,30,29,1,29,32860-identifyCardReverse_DSC_0015__0.png
686,D:/generated_image/32860-identifyCardReverse_DSC_0015__1.png,566,795,93,33,755,100,728,524,35,463,3,1,30,5,29,29,1,26,32860-identifyCardReverse_DSC_0015__1.png
687,D:/generated_image/32860-identifyCardReverse_DSC_0015__2.png,624,827,132,37,785,161,722,581,36,459,5,1,30,8,27,29,1,23,32860-identifyCardReverse_DSC_0015__2.png
688,D:/generated_image/32860-identifyCardReverse_DSC_0015__3.png,678,854,171,40,811,221,711,634,39,453,6,1,30,10,26,29,1,21,32860-identifyCardReverse_DSC_0015__3.png
689,D:/generated_image/32860-identifyCardReverse_DSC_0015__4.png,726,874,208,43,830,279,694,682,40,443,7,1,30,12,25,30,1,19,32860-identifyCardReverse_DSC_0015__4.png
690,D:/generated_image/32860-identifyCardReverse_DSC_0015__5.png,769,887,243,45,842,334,671,724,41,429,8,1,30,13,24,30,1,17,32860-identifyCardReverse_DSC_0015__5.png
691,D:/generated_image/32861-identifyCardReverse_DSC_0015__0.png,1944,1473,135,173,1164,201,1155,1777,156,1804,2,2,25,3,25,29,3,29,32861-identifyCardReverse_DSC_0015__0.png
692,D:/generated_image/32861-identifyCardReverse_DSC_0015__1.png,2060,1632,287,182,1310,299,1163,1868,165,1809,5,2,25,4,22,29,3,28,32861-identifyCardReverse_DSC_0015__1.png
693,D:/generated_image/32861-identifyCardReverse_DSC_0015__2.png,2159,1779,436,188,1445,394,1161,1944,173,1798,7,2,25,5,20,28,3,26,32861-identifyCardReverse_DSC_0015__2.png
694,D:/generated_image/32861-identifyCardReverse_DSC_0015__3.png,2242,1913,583,194,1569,487,1152,2007,180,1775,9,2,26,6,19,28,3,25,32861-identifyCardReverse_DSC_0015__3.png
695,D:/generated_image/32861-identifyCardReverse_DSC_0015__4.png,2308,2032,725,198,1682,576,1134,2054,186,1738,11,2,26,7,17,28,2,24,32861-identifyCardReverse_DSC_0015__4.png
696,D:/generated_image/32861-identifyCardReverse_DSC_0015__5.png,2356,2135,861,200,1781,660,1106,2085,189,1687,12,2,26,8,16,28,2,22,32861-identifyCardReverse_DSC_0015__5.png
697,D:/generated_image/32865-identifyCardReverse_DSC_0015__0.png,3085,4084,408,627,3749,644,3807,2908,238,2730,3,6,29,6,29,30,1,28,32865-identifyCardReverse_DSC_0015__0.png
698,D:/generated_image/32866-identifyCardReverse_DSC_0015__0.png,2504,3306,135,232,3052,298,3009,2146,75,2064,1,2,29,3,29,27,0,26,32866-identifyCardReverse_DSC_0015__0.png
699,D:/generated_image/32866-identifyCardReverse_DSC_0015__1.png,2775,3502,328,238,3228,558,3024,2396,108,2058,2,2,29,6,27,27,0,23,32866-identifyCardReverse_DSC_0015__1.png
700,D:/generated_image/32866-identifyCardReverse_DSC_0015__2.png,3025,3671,517,244,3379,815,3015,2628,140,2038,4,2,29,8,26,27,1,21,32866-identifyCardReverse_DSC_0015__2.png
701,D:/generated_image/32866-identifyCardReverse_DSC_0015__3.png,3252,3812,704,248,3505,1067,2984,2841,172,2002,5,2,29,10,25,27,1,19,32866-identifyCardReverse_DSC_0015__3.png
702,D:/generated_image/32866-identifyCardReverse_DSC_0015__4.png,3455,3924,885,249,3603,1309,2930,3031,201,1950,7,2,29,12,23,28,1,18,32866-identifyCardReverse_DSC_0015__4.png
703,D:/generated_image/32866-identifyCardReverse_DSC_0015__5.png,3631,4006,1059,249,3675,1542,2854,3199,230,1884,8,2,29,13,22,28,1,16,32866-identifyCardReverse_DSC_0015__5.png
